date,category,buy_value,sell_value,net_value
2015-08-12,DII,2660.0,1436.2,1223.8
2015-08-12,FII/FPI,3785.7,5640.7,-1855.0
2015-08-13,DII,2056.5,1510.6,545.9
2015-08-13,FII/FPI,3854.3,4480.2,-625.9
2015-08-14,DII,1591.6,1412.4,179.2
2015-08-14,FII/FPI,4442.2,4038.5,403.8
2015-08-17,DII,1471.2,1287.4,183.7
2015-08-17,FII/FPI,3507.7,3365.4,142.3
2015-08-18,DII,1194.3,1066.8,127.5
2015-08-18,FII/FPI,3436.0,3691.4,-255.4
2015-08-19,DII,1743.9,1360.6,383.3
2015-08-19,FII/FPI,3132.8,3556.6,-423.7
2015-08-20,DII,2018.1,1450.2,567.9
2015-08-20,FII/FPI,4699.4,5706.6,-1007.3
2015-08-21,DII,3028.5,1504.4,1524.1
2015-08-21,FII/FPI,4583.5,6924.1,-2340.6
2015-08-24,DII,6071.3,1973.4,4097.8
2015-08-24,FII/FPI,4740.9,10016.3,-5275.4
2015-08-25,DII,4509.7,2546.6,1963.1
2015-08-25,FII/FPI,6665.2,8745.2,-2080.0
2015-08-26,DII,3358.3,1477.2,1881.1
2015-08-26,FII/FPI,5050.8,7396.6,-2345.8
2015-08-27,DII,5078.9,2501.8,2577.1
2015-08-27,FII/FPI,7474.4,10821.8,-3347.4
2015-08-28,DII,1832.9,985.5,847.4
2015-08-28,FII/FPI,5682.4,5626.0,56.4
2015-08-31,DII,1819.2,1340.6,478.6
2015-08-31,FII/FPI,9733.8,10285.0,-551.2
2015-09-01,DII,2396.9,1714.9,681.9
2015-09-01,FII/FPI,4308.6,4983.9,-675.3
2015-09-02,DII,2254.0,1373.7,880.3
2015-09-02,FII/FPI,4573.6,6147.0,-1573.4
2015-09-03,DII,2397.3,1556.9,840.4
2015-09-03,FII/FPI,3324.2,3718.6,-394.3
2015-09-04,DII,2760.0,1631.3,1128.7
2015-09-04,FII/FPI,3494.6,4781.7,-1287.1
2015-09-06,DII,1767.86,1075.57,692.29
2015-09-06,FII/FPI,3152.89,3797.91,-645.02
2015-09-07,DII,1522.3,1018.2,504.1
2015-09-07,FII/FPI,2328.8,3155.7,-826.9
2015-09-08,DII,1760.1,1312.7,447.4
2015-09-08,FII/FPI,2970.3,3630.0,-659.7
2015-09-09,DII,2312.8,1118.2,1194.6
2015-09-09,FII/FPI,4143.1,4595.2,-452.1
2015-09-10,DII,1321.6,1255.0,66.6
2015-09-10,FII/FPI,3536.3,3657.5,-121.2
2015-09-11,DII,1648.2,1236.8,411.4
2015-09-11,FII/FPI,2493.9,3248.2,-754.3
2015-09-12,DII,1938.11,1073.4,864.71
2015-09-12,FII/FPI,3096.25,3623.66,-527.41
2015-09-14,DII,1142.2,958.3,183.9
2015-09-14,FII/FPI,2621.2,2562.4,58.8
2015-09-15,DII,1524.7,1044.2,480.5
2015-09-15,FII/FPI,2842.8,3753.6,-910.8
2015-09-16,DII,1664.1,1240.3,423.8
2015-09-16,FII/FPI,3812.9,4150.1,-337.3
2015-09-18,DII,1918.4,1503.3,415.1
2015-09-18,FII/FPI,10656.6,10013.1,643.5
2015-09-21,DII,1135.7,1031.6,104.1
2015-09-21,FII/FPI,3569.4,3414.5,154.9
2015-09-22,DII,1910.7,1532.4,378.3
2015-09-22,FII/FPI,3938.7,4990.9,-1052.2
2015-09-23,DII,2008.0,1116.7,891.4
2015-09-23,FII/FPI,2987.5,4317.6,-1330.1
2015-09-24,DII,2624.1,2573.5,50.7
2015-09-24,FII/FPI,5760.2,5875.3,-115.1
2015-09-28,DII,1802.8,1297.2,505.6
2015-09-28,FII/FPI,3259.1,3909.1,-650.0
2015-09-29,DII,2638.2,1762.0,876.2
2015-09-29,FII/FPI,4120.3,5232.9,-1112.6
2015-09-30,DII,2349.5,2541.3,-191.8
2015-09-30,FII/FPI,7063.3,6947.2,116.1
2015-10-01,DII,1870.9,1718.7,152.2
2015-10-01,FII/FPI,4111.2,4062.6,48.6
2015-10-02,DII,2442.08,1590.76,851.32
2015-10-02,FII/FPI,4328.7,5589.89,-1261.19
2015-10-03,DII,1872.98,1582.5,290.48
2015-10-03,FII/FPI,4292.22,5040.35,-748.13
2015-10-04,DII,1671.41,1806.59,-135.18
2015-10-04,FII/FPI,4823.65,4460.86,362.79
2015-10-05,DII,2409.7,2043.9,365.8
2015-10-05,FII/FPI,5203.8,4553.9,649.9
2015-10-06,DII,2000.7,2425.3,-424.6
2015-10-06,FII/FPI,4402.6,3922.4,480.2
2015-10-07,DII,1427.2,1646.0,-218.8
2015-10-07,FII/FPI,4094.8,4145.4,-50.6
2015-10-08,DII,1382.7,1682.5,-299.8
2015-10-08,FII/FPI,4092.9,4141.8,-48.9
2015-10-09,DII,1583.2,1952.2,-369.0
2015-10-09,FII/FPI,3594.0,3110.2,483.9
2015-10-11,DII,2237.44,1579.11,658.33
2015-10-11,FII/FPI,3205.53,3867.48,-661.95
2015-10-12,DII,1036.6,1211.6,-175.1
2015-10-12,FII/FPI,2770.0,2452.5,317.6
2015-10-13,DII,974.8,1248.3,-273.5
2015-10-13,FII/FPI,3618.1,3345.5,272.6
2015-10-14,DII,1316.3,1524.0,-207.6
2015-10-14,FII/FPI,3574.1,3452.4,121.8
2015-10-16,DII,1603.2,1500.7,102.5
2015-10-16,FII/FPI,3527.3,3090.5,436.8
2015-10-19,DII,1330.0,1576.3,-246.3
2015-10-19,FII/FPI,3464.0,2565.7,898.2
2015-10-20,DII,1821.8,2176.7,-355.0
2015-10-20,FII/FPI,4496.8,3973.1,523.7
2015-10-21,DII,1469.1,1607.8,-138.7
2015-10-21,FII/FPI,2955.8,3004.1,-48.3
2015-10-23,DII,1305.3,1461.2,-155.9
2015-10-23,FII/FPI,4532.5,4303.3,229.2
2015-10-26,DII,1115.1,1645.9,-530.8
2015-10-26,FII/FPI,4111.6,3387.1,724.5
2015-10-27,DII,1487.8,1653.2,-165.4
2015-10-27,FII/FPI,5210.2,5200.7,9.5
2015-10-28,DII,2020.2,1860.0,160.2
2015-10-28,FII/FPI,4429.4,5160.6,-731.2
2015-10-29,DII,2713.8,3013.0,-299.2
2015-10-29,FII/FPI,5675.3,5501.2,174.1
2015-10-30,DII,3291.3,1731.2,1560.1
2015-10-30,FII/FPI,3385.7,4850.6,-1464.9
2015-11-02,DII,1335.6,1190.2,145.4
2015-11-02,FII/FPI,3258.0,3530.7,-272.7
2015-11-03,DII,1603.7,1253.4,350.3
2015-11-03,FII/FPI,3171.2,3621.1,-449.8
2015-11-04,DII,1176.3,1251.2,-74.9
2015-11-04,FII/FPI,3532.0,3498.8,33.2
2015-11-05,DII,1883.9,1247.7,636.2
2015-11-05,FII/FPI,3916.0,4907.8,-991.9
2015-11-06,DII,1900.6,1940.1,-39.4
2015-11-06,FII/FPI,3160.5,2941.3,219.2
2015-11-08,DII,1510.87,1380.13,130.74
2015-11-08,FII/FPI,3488.91,4225.72,-736.81
2015-11-09,DII,2320.2,1699.0,621.2
2015-11-09,FII/FPI,3816.9,4678.0,-861.1
2015-11-10,DII,2237.4,1579.1,658.3
2015-11-10,FII/FPI,3205.5,3867.5,-662.0
2015-11-11,DII,27.5,17.0,10.5
2015-11-11,FII/FPI,190.6,202.5,-11.9
2015-11-12,DII,1790.32,1497.44,292.88
2015-11-12,FII/FPI,3824.52,3570.79,253.73
2015-11-13,DII,1526.8,1455.9,70.9
2015-11-13,FII/FPI,5554.4,6301.1,-746.7
2015-11-16,DII,1664.5,1002.8,661.7
2015-11-16,FII/FPI,3345.6,4396.9,-1051.3
2015-11-17,DII,1697.5,914.5,783.0
2015-11-17,FII/FPI,3500.4,3992.8,-492.4
2015-11-18,DII,1598.4,839.1,759.3
2015-11-18,FII/FPI,2981.0,3749.4,-768.5
2015-11-19,DII,1355.8,1122.0,233.8
2015-11-19,FII/FPI,3486.8,3830.0,-343.2
2015-11-20,DII,1876.7,1266.6,610.2
2015-11-20,FII/FPI,3302.5,3396.6,-94.1
2015-11-23,DII,1361.8,1271.5,90.3
2015-11-23,FII/FPI,3143.4,3178.8,-35.4
2015-11-24,DII,1866.1,1334.0,532.1
2015-11-24,FII/FPI,3252.5,3792.6,-540.1
2015-11-26,DII,3343.2,2394.3,949.0
2015-11-26,FII/FPI,5980.1,6378.2,-398.1
2015-11-27,DII,2074.4,1174.0,900.5
2015-11-27,FII/FPI,2677.0,3196.2,-519.2
2015-11-30,DII,2977.8,2376.0,601.7
2015-11-30,FII/FPI,13538.8,14582.7,-1043.8
2015-12-01,DII,1337.7,1143.0,194.8
2015-12-01,FII/FPI,4097.8,4204.6,-106.8
2015-12-02,DII,1243.4,1321.7,-78.3
2015-12-02,FII/FPI,3712.3,3651.7,60.6
2015-12-03,DII,1613.0,1091.8,521.1
2015-12-03,FII/FPI,3192.7,3804.1,-611.4
2015-12-04,DII,2344.2,1275.2,1069.0
2015-12-04,FII/FPI,3561.7,5307.4,-1745.7
2015-12-05,DII,2545.56,1213.63,1331.93
2015-12-05,FII/FPI,4856.75,6186.18,-1329.43
2015-12-06,DII,1537.78,832.2,705.58
2015-12-06,FII/FPI,3119.17,3790.13,-670.96
2015-12-07,DII,1268.8,1323.7,-54.9
2015-12-07,FII/FPI,3686.8,3751.8,-65.0
2015-12-08,DII,1577.2,986.9,590.3
2015-12-08,FII/FPI,3109.4,3627.9,-518.5
2015-12-09,DII,1938.1,1073.4,864.7
2015-12-09,FII/FPI,3096.2,3623.7,-527.4
2015-12-10,DII,1741.9,1331.0,410.9
2015-12-10,FII/FPI,3226.7,3807.0,-580.3
2015-12-11,DII,1790.3,1497.4,292.9
2015-12-11,FII/FPI,3824.5,3570.8,253.7
2015-12-14,DII,1627.7,1241.3,386.5
2015-12-14,FII/FPI,2764.1,2921.2,-157.1
2015-12-15,DII,1663.8,1389.9,273.9
2015-12-15,FII/FPI,3277.5,3228.9,48.7
2015-12-16,DII,2289.0,1265.0,1024.0
2015-12-16,FII/FPI,2732.5,3235.7,-503.2
2015-12-17,DII,1950.3,2316.5,-366.2
2015-12-17,FII/FPI,4108.6,3470.6,638.0
2015-12-18,DII,1448.0,1853.0,-405.0
2015-12-18,FII/FPI,5642.4,5649.4,-7.0
2015-12-21,DII,1191.3,1128.6,62.7
2015-12-21,FII/FPI,2468.7,2431.3,37.4
2015-12-22,DII,1362.3,1123.9,238.4
2015-12-22,FII/FPI,2578.5,2409.7,168.7
2015-12-23,DII,1743.4,1110.7,632.6
2015-12-23,FII/FPI,2426.4,2040.6,385.8
2015-12-24,DII,842.0,834.0,8.0
2015-12-24,FII/FPI,1181.1,1293.2,-112.0
2015-12-28,DII,2446.5,1458.7,987.8
2015-12-28,FII/FPI,1900.6,2203.2,-302.6
2015-12-29,DII,1473.4,1467.0,6.4
2015-12-29,FII/FPI,2278.4,2269.9,8.5
2015-12-30,DII,1414.4,1488.8,-74.4
2015-12-30,FII/FPI,2088.1,1935.9,152.2
2015-12-31,DII,2781.2,3038.9,-257.7
2015-12-31,FII/FPI,4575.1,3451.7,1123.4
2016-01-01,DII,783.4,864.6,-81.2
2016-01-01,FII/FPI,540.8,312.7,228.1
2016-01-02,DII,1104.5,1640.2,-535.7
2016-01-02,FII/FPI,4211.32,3957.44,253.88
2016-01-03,DII,2203.55,3038.14,-834.59
2016-01-03,FII/FPI,7504.37,4591.78,2912.59
2016-01-04,DII,1371.5,1594.3,-222.8
2016-01-04,FII/FPI,2097.1,2764.2,-667.2
2016-01-05,DII,1631.3,1618.1,13.2
2016-01-05,FII/FPI,3361.4,3713.8,-352.4
2016-01-06,DII,2091.1,1514.6,576.6
2016-01-06,FII/FPI,4452.4,4694.9,-242.5
2016-01-07,DII,2237.5,2046.7,190.9
2016-01-07,FII/FPI,3610.1,4661.9,-1051.7
2016-01-08,DII,2200.6,1196.6,1004.0
2016-01-08,FII/FPI,3802.9,5039.8,-1237.0
2016-01-09,DII,2451.15,2142.99,308.16
2016-01-09,FII/FPI,3344.28,3645.79,-301.51
2016-01-11,DII,1848.5,947.5,901.0
2016-01-11,FII/FPI,3157.8,4477.1,-1319.2
2016-01-12,DII,1860.6,1719.4,141.2
2016-01-12,FII/FPI,3090.5,3631.5,-541.0
2016-01-13,DII,2503.2,1884.4,618.8
2016-01-13,FII/FPI,4316.6,4392.5,-75.9
2016-01-14,DII,3281.5,1755.3,1526.2
2016-01-14,FII/FPI,3096.7,4318.7,-1222.0
2016-01-15,DII,2320.2,1631.4,688.8
2016-01-15,FII/FPI,3172.7,4296.5,-1123.8
2016-01-18,DII,2667.9,1545.1,1122.8
2016-01-18,FII/FPI,3140.6,4344.4,-1203.8
2016-01-19,DII,2691.3,1304.4,1386.8
2016-01-19,FII/FPI,2696.0,3553.7,-857.7
2016-01-20,DII,2882.5,1499.4,1383.1
2016-01-20,FII/FPI,3854.9,5179.6,-1324.7
2016-01-21,DII,2544.1,1276.4,1267.7
2016-01-21,FII/FPI,4042.2,5789.4,-1747.2
2016-01-22,DII,2310.9,1395.3,915.6
2016-01-22,FII/FPI,3920.3,4690.1,-769.8
2016-01-25,DII,1272.5,964.6,307.9
2016-01-25,FII/FPI,3261.6,3352.8,-91.2
2016-01-27,DII,1583.5,1083.5,500.0
2016-01-27,FII/FPI,4355.0,4721.9,-366.9
2016-01-28,DII,2872.1,2477.8,394.2
2016-01-28,FII/FPI,5889.8,6851.6,-961.8
2016-01-29,DII,2121.6,1881.6,240.0
2016-01-29,FII/FPI,5632.7,5061.0,571.7
2016-02-01,DII,1104.5,1640.2,-535.7
2016-02-01,FII/FPI,4211.3,3957.4,253.9
2016-02-02,DII,1346.1,1669.3,-323.2
2016-02-02,FII/FPI,4102.6,4216.6,-114.0
2016-02-03,DII,1455.2,1600.0,-144.8
2016-02-03,FII/FPI,3160.5,3517.6,-357.1
2016-02-04,DII,2040.1,1563.6,476.4
2016-02-04,FII/FPI,3122.0,3317.9,-195.9
2016-02-05,DII,2518.0,1758.0,760.0
2016-02-05,FII/FPI,3051.0,3657.8,-606.8
2016-02-06,DII,1160.57,1737.43,-576.86
2016-02-06,FII/FPI,4472.29,3950.44,521.85
2016-02-08,DII,1531.2,1251.8,279.5
2016-02-08,FII/FPI,1853.3,1937.8,-84.6
2016-02-09,DII,1634.9,1809.1,-174.1
2016-02-09,FII/FPI,1990.0,2670.7,-680.7
2016-02-10,DII,2106.7,1909.8,196.9
2016-02-10,FII/FPI,3632.7,4384.0,-751.3
2016-02-11,DII,2954.0,1731.9,1222.1
2016-02-11,FII/FPI,2976.2,4088.9,-1112.7
2016-02-12,DII,2916.7,2371.7,545.1
2016-02-12,FII/FPI,4690.0,5088.4,-398.4
2016-02-15,DII,3223.7,1236.3,1987.4
2016-02-15,FII/FPI,3661.1,4972.7,-1311.6
2016-02-16,DII,1525.2,934.4,590.7
2016-02-16,FII/FPI,2898.1,3862.3,-964.2
2016-02-17,DII,1511.7,1127.2,384.5
2016-02-17,FII/FPI,3029.0,3589.0,-560.0
2016-02-18,DII,1663.2,951.1,712.1
2016-02-18,FII/FPI,4096.5,3677.8,418.6
2016-02-19,DII,881.3,864.7,16.5
2016-02-19,FII/FPI,2772.8,2964.6,-191.7
2016-02-22,DII,1377.8,780.0,597.9
2016-02-22,FII/FPI,2617.4,3274.3,-656.9
2016-02-23,DII,1385.3,1127.4,257.9
2016-02-23,FII/FPI,3356.1,3645.8,-289.7
2016-02-24,DII,1484.2,878.3,605.9
2016-02-24,FII/FPI,2953.8,3684.8,-731.0
2016-02-25,DII,2569.2,1762.2,807.0
2016-02-25,FII/FPI,4959.8,6425.5,-1465.7
2016-02-26,DII,2043.5,1259.3,784.1
2016-02-26,FII/FPI,2807.4,3502.8,-695.4
2016-02-29,DII,2856.4,1411.1,1445.2
2016-02-29,FII/FPI,8321.3,10339.4,-2018.0
2016-03-01,DII,2203.6,3038.1,-834.6
2016-03-01,FII/FPI,7504.4,4591.8,2912.6
2016-03-02,DII,2024.9,2618.6,-593.7
2016-03-02,FII/FPI,5877.6,4440.1,1437.5
2016-03-03,DII,1845.4,2310.1,-464.8
2016-03-03,FII/FPI,4363.8,3451.8,912.0
2016-03-04,DII,1393.4,1926.5,-533.1
2016-03-04,FII/FPI,4231.6,3560.0,671.6
2016-03-05,DII,1945.94,1461.3,484.64
2016-03-05,FII/FPI,3598.55,4353.83,-755.28
2016-03-06,DII,1439.25,1832.46,-393.21
2016-03-06,FII/FPI,5571.69,3986.68,1585.01
2016-03-08,DII,800.8,2142.3,-1341.5
2016-03-08,FII/FPI,7088.2,6313.1,775.1
2016-03-09,DII,1170.7,1994.3,-823.6
2016-03-09,FII/FPI,4868.2,4405.3,462.9
2016-03-10,DII,952.1,1550.1,-598.0
2016-03-10,FII/FPI,4727.4,3664.3,1063.1
2016-03-11,DII,1163.2,1596.0,-432.8
2016-03-11,FII/FPI,3499.0,3120.6,378.4
2016-03-14,DII,1076.7,1882.0,-805.3
2016-03-14,FII/FPI,5565.0,4529.3,1035.6
2016-03-15,DII,1512.3,1814.6,-302.3
2016-03-15,FII/FPI,3789.7,3843.7,-54.0
2016-03-16,DII,1031.9,1712.0,-680.2
2016-03-16,FII/FPI,3675.2,3049.6,625.6
2016-03-17,DII,1945.2,2113.6,-168.4
2016-03-17,FII/FPI,4998.0,4253.5,744.5
2016-03-18,DII,1570.8,1974.1,-403.4
2016-03-18,FII/FPI,7132.6,5420.0,1712.6
2016-03-21,DII,1497.7,2116.5,-618.8
2016-03-21,FII/FPI,4791.9,3395.6,1396.3
2016-03-22,DII,1167.8,2098.2,-930.4
2016-03-22,FII/FPI,4945.3,3849.8,1095.4
2016-03-23,DII,1596.5,2619.1,-1022.6
2016-03-23,FII/FPI,3924.0,2947.1,976.9
2016-03-28,DII,1408.8,3903.3,-2494.4
2016-03-28,FII/FPI,5346.5,3303.6,2042.9
2016-03-29,DII,1834.1,2390.8,-556.7
2016-03-29,FII/FPI,4577.6,4064.2,513.4
2016-03-30,DII,1907.3,2304.2,-396.9
2016-03-30,FII/FPI,5866.3,4423.8,1442.5
2016-03-31,DII,3473.1,6363.6,-2890.6
2016-03-31,FII/FPI,11230.7,7174.1,4056.6
2016-04-01,DII,1159.8,1679.7,-519.9
2016-04-01,FII/FPI,3725.5,3511.5,214.0
2016-04-02,DII,2040.07,1563.63,476.44
2016-04-02,FII/FPI,3121.98,3317.9,-195.92
2016-04-03,DII,1393.43,1926.53,-533.1
2016-04-03,FII/FPI,4231.6,3560.03,671.57
2016-04-04,DII,1311.6,1645.3,-333.7
2016-04-04,FII/FPI,2948.1,2711.3,236.8
2016-04-05,DII,1737.7,1681.9,55.8
2016-04-05,FII/FPI,3262.0,4062.8,-800.8
2016-04-06,DII,1727.3,1468.6,258.7
2016-04-06,FII/FPI,2600.1,3093.7,-493.6
2016-04-07,DII,1939.8,1562.35,377.45
2016-04-07,FII/FPI,2992.7,2810.42,182.28
2016-04-08,DII,1235.4,1394.4,-159.0
2016-04-08,FII/FPI,2609.1,2428.8,180.3
2016-04-10,DII,2315.48,2487.71,-172.23
2016-04-10,FII/FPI,4779.15,4435.02,344.13
2016-04-11,DII,5115.39,4025.53,1089.86
2016-04-11,FII/FPI,4277.18,4620.48,-343.3
2016-04-13,DII,2519.3,2249.4,269.9
2016-04-13,FII/FPI,4923.8,4279.5,644.3
2016-04-18,DII,1628.9,1942.1,-313.2
2016-04-18,FII/FPI,6118.6,5140.6,978.0
2016-04-20,DII,1363.4,1663.5,-300.1
2016-04-20,FII/FPI,6021.7,6101.8,-80.1
2016-04-21,DII,2168.3,2102.6,65.7
2016-04-21,FII/FPI,5625.7,4820.2,805.4
2016-04-22,DII,1500.3,1668.9,-168.6
2016-04-22,FII/FPI,3701.4,3510.4,191.1
2016-04-25,DII,1075.2,1823.1,-748.0
2016-04-25,FII/FPI,5698.6,5476.2,222.3
2016-04-26,DII,1488.4,1467.2,21.2
2016-04-26,FII/FPI,4855.7,4343.5,512.2
2016-04-27,DII,1656.5,1951.6,-295.1
2016-04-27,FII/FPI,4412.6,4001.6,411.0
2016-04-28,DII,2245.9,2662.1,-416.2
2016-04-28,FII/FPI,9061.0,8940.4,120.6
2016-04-29,DII,1649.2,1621.1,28.1
2016-04-29,FII/FPI,4399.7,4605.0,-205.3
2016-05-01,DII,1631.28,1618.09,13.19
2016-05-01,FII/FPI,3361.38,3713.8,-352.42
2016-05-02,DII,944.8,1054.4,-109.6
2016-05-02,FII/FPI,2977.7,2542.7,434.9
2016-05-03,DII,1945.9,1461.3,484.6
2016-05-03,FII/FPI,3598.6,4353.8,-755.3
2016-05-04,DII,1664.7,1743.5,-78.8
2016-05-04,FII/FPI,3706.0,3772.4,-66.4
2016-05-05,DII,1397.9,1146.1,251.8
2016-05-05,FII/FPI,3722.0,4110.5,-388.5
2016-05-06,DII,1154.4,974.6,179.8
2016-05-06,FII/FPI,2768.1,2740.4,27.7
2016-05-07,DII,1214.93,1662.41,-447.48
2016-05-07,FII/FPI,3237.69,2972.06,265.63
2016-05-08,DII,2163.06,1546.74,616.32
2016-05-08,FII/FPI,4264.48,3828.85,435.63
2016-05-09,DII,1787.2,1436.6,350.6
2016-05-09,FII/FPI,3900.4,3676.0,224.4
2016-05-10,DII,1647.0,1578.8,68.2
2016-05-10,FII/FPI,3858.4,3529.8,328.6
2016-05-11,DII,2166.2,1436.6,729.6
2016-05-11,FII/FPI,4131.7,4493.9,-362.2
2016-05-12,DII,1553.1,1294.8,258.4
2016-05-12,FII/FPI,3483.9,3459.7,24.1
2016-05-13,DII,2213.8,1546.7,667.0
2016-05-13,FII/FPI,5590.5,4096.6,1493.9
2016-05-16,DII,1480.4,1608.3,-127.9
2016-05-16,FII/FPI,3888.8,3968.7,-79.8
2016-05-18,DII,1620.0,1380.1,239.9
2016-05-18,FII/FPI,3809.5,4060.2,-250.7
2016-05-19,DII,2725.6,1242.0,1483.6
2016-05-19,FII/FPI,4205.4,4970.0,-764.6
2016-05-20,DII,1683.3,1085.8,597.5
2016-05-20,FII/FPI,2997.8,3741.6,-743.9
2016-05-23,DII,1646.4,1814.1,-167.8
2016-05-23,FII/FPI,3089.8,3155.4,-65.6
2016-05-24,DII,2130.2,1140.2,990.0
2016-05-24,FII/FPI,3561.8,4377.3,-815.5
2016-05-25,DII,1891.4,1554.2,337.2
2016-05-25,FII/FPI,3741.4,3246.3,495.1
2016-05-26,DII,3047.6,2362.2,685.4
2016-05-26,FII/FPI,6476.4,5895.1,581.3
2016-05-27,DII,2021.9,1952.6,69.3
2016-05-27,FII/FPI,4618.9,4139.0,479.9
2016-05-30,DII,1318.8,1529.9,-211.1
2016-05-30,FII/FPI,4100.6,3745.0,355.5
2016-05-31,DII,2836.7,2776.4,60.3
2016-05-31,FII/FPI,18888.6,19003.1,-114.5
2016-06-01,DII,1258.4,1418.9,-160.5
2016-06-01,FII/FPI,3986.3,3726.4,259.9
2016-06-02,DII,1160.6,1737.4,-576.9
2016-06-02,FII/FPI,4472.3,3950.4,521.8
2016-06-03,DII,1439.2,1832.5,-393.2
2016-06-03,FII/FPI,5571.7,3986.7,1585.0
2016-06-04,DII,1727.29,1468.61,258.68
2016-06-04,FII/FPI,2600.13,3093.69,-493.56
2016-06-05,DII,1154.35,974.55,179.8
2016-06-05,FII/FPI,2768.13,2740.42,27.71
2016-06-06,DII,1289.0,1519.6,-230.6
2016-06-06,FII/FPI,5016.4,4988.1,28.3
2016-06-07,DII,1657.6,1611.2,46.3
2016-06-07,FII/FPI,6012.0,5512.2,499.7
2016-06-08,DII,1263.7,1521.5,-257.8
2016-06-08,FII/FPI,4207.3,3678.1,529.2
2016-06-09,DII,1507.0,1824.8,-317.7
2016-06-09,FII/FPI,3552.0,3317.8,234.2
2016-06-10,DII,1399.4,1565.0,-165.6
2016-06-10,FII/FPI,3510.3,3309.0,201.3
2016-06-12,DII,1162.7,1327.38,-164.68
2016-06-12,FII/FPI,3109.03,2947.23,161.8
2016-06-13,DII,1089.2,1687.1,-597.8
2016-06-13,FII/FPI,3847.7,3635.5,212.2
2016-06-14,DII,1304.0,1336.2,-32.3
2016-06-14,FII/FPI,2886.7,3000.1,-113.4
2016-06-15,DII,1671.8,1437.8,234.1
2016-06-15,FII/FPI,3160.2,3268.5,-108.2
2016-06-16,DII,1802.7,1965.7,-163.0
2016-06-16,FII/FPI,3061.1,3217.9,-156.8
2016-06-17,DII,1538.5,1564.7,-26.2
2016-06-17,FII/FPI,4650.9,4618.9,32.0
2016-06-20,DII,2104.4,1380.3,724.1
2016-06-20,FII/FPI,3065.4,3602.9,-537.5
2016-06-21,DII,1270.1,1605.7,-335.5
2016-06-21,FII/FPI,3714.3,3229.6,484.7
2016-06-22,DII,1856.3,1495.0,361.3
2016-06-22,FII/FPI,2841.2,2882.3,-41.1
2016-06-23,DII,1656.0,1452.5,203.6
2016-06-23,FII/FPI,3185.9,3104.0,81.9
2016-06-24,DII,2968.9,2854.0,114.9
2016-06-24,FII/FPI,3865.6,4494.7,-629.1
2016-06-27,DII,1434.8,1581.9,-147.1
2016-06-27,FII/FPI,3420.3,3566.4,-146.1
2016-06-28,DII,1572.5,1815.2,-242.7
2016-06-28,FII/FPI,3665.2,3855.6,-190.4
2016-06-29,DII,1565.8,1586.0,-20.2
2016-06-29,FII/FPI,3567.3,3464.4,102.9
2016-06-30,DII,3117.9,3308.7,-190.8
2016-06-30,FII/FPI,8113.1,7005.6,1107.4
2016-07-01,DII,2747.5,1840.4,907.0
2016-07-01,FII/FPI,3086.3,3273.8,-187.5
2016-07-04,DII,1939.8,1562.4,377.4
2016-07-04,FII/FPI,2992.7,2810.4,182.3
2016-07-05,DII,1214.9,1662.4,-447.5
2016-07-05,FII/FPI,3237.7,2972.1,265.6
2016-07-06,DII,1657.55,1611.22,46.33
2016-07-06,FII/FPI,6011.96,5512.23,499.73
2016-07-07,DII,1390.8,1550.7,-160.0
2016-07-07,FII/FPI,4306.4,4606.0,-299.5
2016-07-08,DII,1217.5,1730.1,-512.7
2016-07-08,FII/FPI,4059.1,3728.5,330.6
2016-07-09,DII,2406.07,3174.62,-768.55
2016-07-09,FII/FPI,5606.66,4752.6,854.06
2016-07-10,DII,2566.65,1839.85,726.8
2016-07-10,FII/FPI,3298.23,3241.98,56.25
2016-07-11,DII,1519.6,2130.2,-610.6
2016-07-11,FII/FPI,4865.3,3809.5,1055.8
2016-07-12,DII,2151.0,2031.7,119.3
2016-07-12,FII/FPI,4115.9,3903.0,212.9
2016-07-13,DII,1912.9,2567.6,-654.7
2016-07-13,FII/FPI,5041.8,4751.3,290.5
2016-07-14,DII,1445.9,2320.0,-874.2
2016-07-14,FII/FPI,3861.3,2991.4,869.8
2016-07-15,DII,2439.6,3473.6,-1034.0
2016-07-15,FII/FPI,5823.5,4362.2,1461.3
2016-07-18,DII,1615.8,2054.9,-439.1
2016-07-18,FII/FPI,4126.5,3527.4,599.1
2016-07-19,DII,1737.7,2115.1,-377.4
2016-07-19,FII/FPI,4237.7,3688.8,548.9
2016-07-20,DII,2374.0,2419.4,-45.4
2016-07-20,FII/FPI,4669.7,4454.5,215.2
2016-07-21,DII,1865.3,2237.7,-372.4
2016-07-21,FII/FPI,4293.4,3873.2,420.2
2016-07-22,DII,1609.7,1975.4,-365.7
2016-07-22,FII/FPI,3865.1,3427.3,437.8
2016-07-25,DII,1823.3,1891.2,-67.9
2016-07-25,FII/FPI,5020.4,4129.4,891.0
2016-07-26,DII,1902.2,2320.5,-418.3
2016-07-26,FII/FPI,5488.5,4817.6,670.9
2016-07-27,DII,2554.7,2707.2,-152.5
2016-07-27,FII/FPI,4862.0,4457.3,404.7
2016-07-28,DII,2770.9,3845.4,-1074.5
2016-07-28,FII/FPI,8470.0,6703.0,1767.1
2016-07-29,DII,2407.0,2258.7,148.3
2016-07-29,FII/FPI,5566.3,5580.3,-14.0
